LOCATIONID;PERIOD;ASSET_TYPE;OPERATION;UNITPRICE;PRICE;STOCK;DEMAND
0-EU-ES-28-07-001-079-19;200906;PL;RENT;10.248602941176472;715.25;8;89
0-EU-ES-28-07-001-079-19;200606;UN;SALE;2719.198745117442;261791.51700673642;1;NA
0-EU-ES-28-07-001-079-19;200609;UN;SALE;2640.026812039065;264873.81699500285;1;NA
0-EU-ES-28-07-001-079-19;200612;UN;SALE;2439.1389494649675;306204.0552083336;1;NA
0-EU-ES-28-07-001-079-19;200703;UN;SALE;2331.8433800320945;305339.5604166669;1;NA
0-EU-ES-28-07-001-079-19;200706;UN;SALE;2348.921268686586;302573.1770833336;2;NA
0-EU-ES-28-07-001-079-19;200709;UN;SALE;2285.133049677672;288741.26041666686;3;NA
0-EU-ES-28-07-001-079-19;200712;UN;SALE;2161.158048984064;272592.4977083335;3;NA
0-EU-ES-28-07-001-079-19;200803;UN;SALE;2115.261495027521;273906.5297916669;5;NA
0-EU-ES-28-07-001-079-19;200806;UN;SALE;2161.6020910913667;274840.1841666668;6;NA
0-EU-ES-28-07-001-079-19;200809;UN;SALE;2131.4481310452556;275255.14166666684;7;NA
0-EU-ES-28-07-001-079-19;200812;UN;SALE;2134.7082534907813;290401.0904166667;8;NA
0-EU-ES-28-07-001-079-19;200903;UN;SALE;2196.207705371087;308382.58208333334;9;NA
0-EU-ES-28-07-001-079-19;200906;UN;SALE;2175.3808731651243;314300.6583333334;6;80
0-EU-ES-28-07-001-079-19;200606;UN;RENT;8.393966662810893;521.5300875065067;0;NA
0-EU-ES-28-07-001-079-19;200609;UN;RENT;9.260182803617681;447.3009666788434;0;NA
0-EU-ES-28-07-001-079-19;200612;UN;RENT;9.260182803617681;455.052863962732;0;NA
0-EU-ES-28-07-001-079-19;200703;UN;RENT;9.260182803617681;470.556658530509;0;NA
0-EU-ES-28-07-001-079-19;200706;UN;RENT;9.260182803617681;478.30855581439755;0;NA
0-EU-ES-28-07-001-079-19;200709;UN;RENT;10.153080223656776;505.93499826229817;0;NA
0-EU-ES-28-07-001-079-19;200712;UN;RENT;10.012714658625828;622.1053956797747;0;NA
0-EU-ES-28-07-001-079-19;200803;UN;RENT;8.274591441740206;622.1053956797747;0;NA
0-EU-ES-28-07-001-079-19;200806;UN;RENT;8.050773263865121;556.9632582852075;0;NA
0-EU-ES-28-07-001-079-19;200809;UN;RENT;8.30799713993052;659.9312556152458;0;NA
0-EU-ES-28-07-001-079-19;200812;UN;RENT;7.5697312099246314;744.1777988852771;0;NA
0-EU-ES-28-07-001-079-19;200903;UN;RENT;7.150625126142396;748.8581624002786;0;NA
0-EU-ES-28-07-001-079-19;200906;UN;RENT;7.542585318242052;772.2599799752876;0;NA
0-EU-ES-28-07-001-079-20;200606;PL;SALE;3357.77811587147;263875;5;81
0-EU-ES-28-07-001-079-20;200609;PL;SALE;2651.742129178838;236625;7;85
0-EU-ES-28-07-001-079-20;200612;PL;SALE;3054.3830400526813;248556.875;12;89
0-EU-ES-28-07-001-079-20;200703;PL;SALE;3390.5802258403364;254931.875;24;95
0-EU-ES-28-07-001-079-20;200706;PL;SALE;3369.3957457983197;251250;37;94
0-EU-ES-28-07-001-079-20;200709;PL;SALE;3336.9367559523807;254375;50;96
0-EU-ES-28-07-001-079-20;200712;PL;SALE;3370.6710695172565;251375;64;98
0-EU-ES-28-07-001-079-20;200803;PL;SALE;3333.6113427856544;238172.5;84;101
0-EU-ES-28-07-001-079-20;200806;PL;SALE;3246.9405594405594;227922.5;104;101
0-EU-ES-28-07-001-079-20;200809;PL;SALE;3222.7264557872036;233e3;122;102
0-EU-ES-28-07-001-079-20;200812;PL;SALE;3143.575423892269;239375;148;103
0-EU-ES-28-07-001-079-20;200903;PL;SALE;3095.4650147090642;239375;180;104
0-EU-ES-28-07-001-079-20;200906;PL;SALE;3122.4806819686337;238e3;208;105
0-EU-ES-28-07-001-079-20;200606;PL;RENT;13.48148148148148;861.3904754272447;3;NA
0-EU-ES-28-07-001-079-20;200609;PL;RENT;13.165509259259256;754.0648029310136;3;NA
0-EU-ES-28-07-001-079-20;200612;PL;RENT;13.001671810699586;741.8478260869564;4;NA
0-EU-ES-28-07-001-079-20;200703;PL;RENT;13.001671810699586;850.2717391304346;5;NA
0-EU-ES-28-07-001-079-20;200706;PL;RENT;12.443287037037035;800.815217391304;7;NA
0-EU-ES-28-07-001-079-20;200709;PL;RENT;13.951210826210826;781.5217391304345;6;73
0-EU-ES-28-07-001-079-20;200712;PL;RENT;13.951210826210826;787.5;6;90
0-EU-ES-28-07-001-079-20;200803;PL;RENT;11.984767025089607;756.25;10;87
0-EU-ES-28-07-001-079-20;200806;PL;RENT;11.68510096558748;781.25;12;83
0-EU-ES-28-07-001-079-20;200809;PL;RENT;11.799933540097474;812.5;16;91
0-EU-ES-28-07-001-079-20;200812;PL;RENT;12.115563839701771;820;22;91
0-EU-ES-28-07-001-079-20;200903;PL;RENT;11.772187676653477;807.5;30;92
0-EU-ES-28-07-001-079-20;200906;PL;RENT;11.809133489461358;787.5;36;90
0-EU-ES-28-07-001-079-20;200606;UN;SALE;3256.1978555500464;695779.2677220193;2;NA
0-EU-ES-28-07-001-079-20;200609;UN;SALE;3161.390707241205;703971.2842291098;2;NA
0-EU-ES-28-07-001-079-20;200612;UN;SALE;2920.830642077024;813817.1768983819;3;NA
0-EU-ES-28-07-001-079-20;200703;UN;SALE;2792.3458802608193;811519.556410244;4;NA
0-EU-ES-28-07-001-079-20;200706;UN;SALE;2812.7963841138135;804167.1708482029;6;NA
0-EU-ES-28-07-001-079-20;200709;UN;SALE;2700.4840940525596;675631.2059122393;5;76
0-EU-ES-28-07-001-079-20;200712;UN;SALE;2645.0520833333335;542500;4;74
0-EU-ES-28-07-001-079-20;200803;UN;SALE;2793.9026580459768;696250;6;79
0-EU-ES-28-07-001-079-20;200806;UN;SALE;2931.0344827586205;787500;9;81
0-EU-ES-28-07-001-079-20;200809;UN;SALE;2958.0797836375928;756250;10;82
0-EU-ES-28-07-001-079-20;200812;UN;SALE;3089.7847644805047;818750;10;81
0-EU-ES-28-07-001-079-20;200903;UN;SALE;3089.7847644805047;85e4;12;82
0-EU-ES-28-07-001-079-20;200906;UN;SALE;3023.9322740590487;85e4;14;83
0-EU-ES-28-07-001-079-20;200606;UN;RENT;9.55554308999477;2161.5665991462874;0;NA
0-EU-ES-28-07-001-079-20;200609;UN;RENT;10.54162821413517;1853.9118883084038;0;NA
0-EU-ES-28-07-001-079-20;200612;UN;RENT;10.54162821413517;1886.040892272451;0;NA
0-EU-ES-28-07-001-079-20;200703;UN;RENT;10.54162821413517;1950.2989002005447;1;NA
0-EU-ES-28-07-001-079-20;200706;UN;RENT;10.54162821413517;1982.4279041645914;1;NA
0-EU-ES-28-07-001-079-20;200709;UN;RENT;11.558086834340312;2096.930205525822;1;NA
0-EU-ES-28-07-001-079-20;200712;UN;RENT;11.398297159341109;2578.4173850436;1;NA
0-EU-ES-28-07-001-079-20;200803;UN;RENT;9.419648451066504;2578.4173850436;1;NA
0-EU-ES-28-07-001-079-20;200806;UN;RENT;9.164857798575003;2308.425160697889;1;NA
0-EU-ES-28-07-001-079-20;200809;UN;RENT;9.457676906662254;2735.1928374655663;1;NA
0-EU-ES-28-07-001-079-20;200812;UN;RENT;8.617248037996244;3084.366391184575;2;NA
0-EU-ES-28-07-001-079-20;200903;UN;RENT;8.1401450896842;3103.764921946743;3;NA
0-EU-ES-28-07-001-079-20;200906;UN;RENT;8.586345635340964;3200.757575757577;3;NA
0-EU-ES-28-07-001-079-21;200606;PL;SALE;3147.0134996870756;345162.09262435674;4;71
0-EU-ES-28-07-001-079-21;200609;PL;SALE;2661.2903225806454;33e4;3;73
0-EU-ES-28-07-001-079-21;200612;PL;SALE;3220.3752468729426;330250;4;78
0-EU-ES-28-07-001-079-21;200703;PL;SALE;3896.6745300270645;367125;6;85
0-EU-ES-28-07-001-079-21;200706;PL;SALE;3895.833333333333;404375;10;88
0-EU-ES-28-07-001-079-21;200709;PL;SALE;3752.450980392157;382500;14;87
0-EU-ES-28-07-001-079-21;200712;PL;SALE;3752.450980392157;355e3;18;89
0-EU-ES-28-07-001-079-21;200803;PL;SALE;3707.070707070707;340500;29;94
0-EU-ES-28-07-001-079-21;200806;PL;SALE;3465.400336700337;335250;37;95
0-EU-ES-28-07-001-079-21;200809;PL;SALE;3421.7720899470896;335250;41;95
0-EU-ES-28-07-001-079-21;200812;PL;SALE;3552.6349548440066;330500;44;96
0-EU-ES-28-07-001-079-21;200903;PL;SALE;3615.7437210777725;330250;47;97
0-EU-ES-28-07-001-079-21;200906;PL;SALE;3484.8808561808564;330250;52;99
0-EU-ES-28-07-001-079-21;200606;PL;RENT;12.900282522585393;1132.113196275807;2;NA
0-EU-ES-28-07-001-079-21;200609;PL;RENT;12.5979321509623;991.0565981379034;2;NA
0-EU-ES-28-07-001-079-21;200612;PL;RENT;12.441157884194773;974.9999999999995;3;NA
0-EU-ES-28-07-001-079-21;200703;PL;RENT;12.44115788419477;1117.4999999999995;4;NA
0-EU-ES-28-07-001-079-21;200706;PL;RENT;11.906845587252368;1052.4999999999993;6;NA
0-EU-ES-28-07-001-079-21;200709;PL;RENT;11.487798580967727;959.9999999999993;7;NA
0-EU-ES-28-07-001-079-21;200712;PL;RENT;10.85953806850415;912.4999999999995;9;NA
0-EU-ES-28-07-001-079-21;200803;PL;RENT;10.804862832477212;873.9999999999998;13;NA
0-EU-ES-28-07-001-079-21;200806;PL;RENT;11.131880483836458;881.4999999999995;17;NA
0-EU-ES-28-07-001-079-21;200809;PL;RENT;9.894554260720861;953.8749999999995;12;83
0-EU-ES-28-07-001-079-21;200812;PL;RENT;9.22058080808081;994.125;4;76
0-EU-ES-28-07-001-079-21;200903;PL;RENT;10.52863005050505;910.25;8;85
0-EU-ES-28-07-001-079-21;200906;PL;RENT;11.489583333333334;862.5;10;85
0-EU-ES-28-07-001-079-21;200606;UN;SALE;3260.7591228256483;591457.0701669822;1;NA
0-EU-ES-28-07-001-079-21;200609;UN;SALE;3165.819169090893;598420.81040303;2;NA
0-EU-ES-28-07-001-079-21;200612;UN;SALE;2924.922128471987;691796.8750000005;3;NA
0-EU-ES-28-07-001-079-21;200703;UN;SALE;3057.5722946893593;765000.0000000001;4;82
0-EU-ES-28-07-001-079-21;200706;UN;SALE;3356.3580729166665;902500;4;83
0-EU-ES-28-07-001-079-21;200709;UN;SALE;3078.4801136363635;902500;6;86
0-EU-ES-28-07-001-079-21;200712;UN;SALE;3005.9185606060605;875e3;7;84
0-EU-ES-28-07-001-079-21;200803;UN;SALE;3447.561553030303;857500;10;88
0-EU-ES-28-07-001-079-21;200806;UN;SALE;3353.456439393939;795e3;13;89
0-EU-ES-28-07-001-079-21;200809;UN;SALE;3150.098536036036;857500;16;92
0-EU-ES-28-07-001-079-21;200812;UN;SALE;3339.7804054054054;966250;18;91
0-EU-ES-28-07-001-079-21;200903;UN;SALE;3405.8277027027025;994500;18;92
0-EU-ES-28-07-001-079-21;200906;UN;SALE;3339.1203703703704;960750;20;91
0-EU-ES-28-07-001-079-21;200606;UN;RENT;10.989828505658304;2005.0551905179889;0;NA
0-EU-ES-28-07-001-079-21;200609;UN;RENT;12.123924841598711;1719.6766714862642;0;NA
0-EU-ES-28-07-001-079-21;200612;UN;RENT;12.123924841598711;1749.4793276661517;1;NA
0-EU-ES-28-07-001-079-21;200703;UN;RENT;12.123924841598711;1809.0846400259265;1;NA
0-EU-ES-28-07-001-079-21;200706;UN;RENT;12.123924841598711;1838.887296205814;1;NA
0-EU-ES-28-07-001-079-21;200709;UN;RENT;13.292953730270565;1945.0988900383916;1;NA
0-EU-ES-28-07-001-079-21;200712;UN;RENT;13.10917965184536;2391.7232821997413;1;NA
0-EU-ES-28-07-001-079-21;200803;UN;RENT;10.833536104211884;2391.7232821997413;1;NA
0-EU-ES-28-07-001-079-21;200806;UN;RENT;10.540501417501272;2141.2802419354853;2;NA
0-EU-ES-28-07-001-079-21;200809;UN;RENT;10.87727262461646;2537.147177419356;2;NA
0-EU-ES-28-07-001-079-21;200812;UN;RENT;9.91069552367547;2861.0383064516136;2;NA
0-EU-ES-28-07-001-079-21;200903;UN;RENT;9.361979502815977;2879.0322580645166;3;NA
0-EU-ES-28-07-001-079-21;200906;UN;RENT;9.875154675562925;2969.002016129032;4;NA
